step,frac_low_action,frac_low_rolling,collapsed
2000,0.08461538461538462,0.08461538461538462,0
4000,0.09230769230769231,0.08846153846153847,0
6000,0.15384615384615385,0.11025641025641027,0
8000,0.1,0.1076923076923077,0
10000,0.12307692307692308,0.11076923076923077,0
12000,0.1,0.10897435897435898,0
14000,0.11538461538461539,0.1098901098901099,0
16000,0.14615384615384616,0.11442307692307693,0
18000,0.13076923076923078,0.1201923076923077,0
20000,0.1076923076923077,0.12211538461538461,0
22000,0.13846153846153847,0.1201923076923077,0
24000,0.08461538461538462,0.11826923076923078,0
26000,0.08461538461538462,0.11346153846153847,0
28000,0.11538461538461539,0.11538461538461539,0
30000,0.14615384615384616,0.11923076923076924,0
32000,0.11538461538461539,0.11538461538461539,0
34000,0.08461538461538462,0.10961538461538461,0
36000,0.11538461538461539,0.11057692307692309,0
38000,0.1,0.10576923076923078,0
40000,0.14615384615384616,0.11346153846153847,0
42000,0.1076923076923077,0.11634615384615385,0
44000,0.1,0.11442307692307693,0
46000,0.06923076923076923,0.10480769230769231,0
48000,0.11538461538461539,0.10480769230769232,0
50000,0.13076923076923078,0.11057692307692307,0
52000,0.0,0.09615384615384616,0
54000,0.6923076923076923,0.1701923076923077,0
56000,0.038461538461538464,0.15673076923076923,0
58000,0.007692307692307693,0.14423076923076925,0
60000,0.007692307692307693,0.1326923076923077,0
62000,0.12307692307692308,0.13942307692307693,0
64000,0.36923076923076925,0.17115384615384616,0
66000,0.0,0.1548076923076923,0
68000,0.007692307692307693,0.15576923076923077,0
70000,0.03076923076923077,0.07307692307692308,0
72000,0.2230769230769231,0.09615384615384615,0
74000,0.015384615384615385,0.09711538461538462,0
76000,0.3,0.13365384615384615,0
78000,0.38461538461538464,0.16634615384615387,0
80000,0.1,0.1326923076923077,0
82000,0.3230769230769231,0.17307692307692307,0
84000,0.023076923076923078,0.175,0
86000,0.007692307692307693,0.17211538461538461,0
88000,0.0,0.14423076923076922,0
90000,0.015384615384615385,0.14423076923076925,0
92000,0.2230769230769231,0.13461538461538464,0
94000,0.23076923076923078,0.11538461538461539,0
96000,0.046153846153846156,0.10865384615384616,0
98000,0.0,0.06826923076923078,0
100000,0.0,0.06538461538461539,0
102000,0.007692307692307693,0.06538461538461539,0
104000,0.1076923076923077,0.07884615384615386,0
106000,0.007692307692307693,0.07788461538461539,0
108000,0.03076923076923077,0.05384615384615385,0
110000,0.03076923076923077,0.028846153846153848,0
112000,0.03076923076923077,0.026923076923076925,0
114000,0.0,0.026923076923076925,0
116000,0.0,0.026923076923076925,0
118000,0.0,0.025961538461538463,0
120000,0.07692307692307693,0.022115384615384617,0
122000,0.03076923076923077,0.025,0
124000,0.0,0.021153846153846155,0
126000,0.0,0.01730769230769231,0
128000,0.0,0.013461538461538462,0
130000,0.007692307692307693,0.014423076923076924,0
132000,0.0,0.014423076923076924,0
134000,0.34615384615384615,0.05769230769230769,0
136000,0.0,0.04807692307692307,0
138000,0.0,0.044230769230769226,0
140000,0.2923076923076923,0.08076923076923076,0
142000,0.015384615384615385,0.08269230769230769,0
144000,0.19230769230769232,0.10673076923076923,0
146000,0.0,0.10576923076923077,0
148000,0.0,0.10576923076923077,0
150000,0.07692307692307693,0.07211538461538462,0
152000,0.0,0.07211538461538461,0
154000,0.13846153846153847,0.08942307692307692,0
156000,0.0,0.05288461538461539,0
158000,0.0,0.05096153846153847,0
160000,0.0,0.026923076923076925,0
162000,0.09230769230769231,0.038461538461538464,0
164000,0.0,0.038461538461538464,0
166000,0.0,0.028846153846153848,0
168000,0.5,0.09134615384615385,0
170000,0.07692307692307693,0.08365384615384615,0
172000,0.0,0.08365384615384615,0
174000,0.007692307692307693,0.0846153846153846,0
176000,0.0,0.08461538461538462,0
178000,0.0,0.07307692307692307,0
180000,0.1,0.08557692307692308,0
182000,0.023076923076923078,0.08846153846153845,0
184000,0.0,0.025961538461538463,0
186000,0.09230769230769231,0.027884615384615386,0
188000,0.3076923076923077,0.06634615384615386,0
190000,0.8384615384615385,0.1701923076923077,0
192000,0.0,0.1701923076923077,0
194000,0.6,0.2451923076923077,0
196000,0.007692307692307693,0.23365384615384616,0
198000,0.7,0.31826923076923075,0
200000,0.0,0.31826923076923075,0
202000,0.7923076923076923,0.40576923076923077,0
204000,0.2692307692307692,0.4009615384615385,0
206000,0.0,0.2961538461538461,0
208000,0.0,0.2961538461538461,0
210000,0.03076923076923077,0.225,0
212000,0.0,0.22403846153846152,0
214000,0.0,0.13653846153846155,0
216000,0.0,0.13653846153846155,0
218000,0.0,0.0375,0
220000,0.015384615384615385,0.0057692307692307696,0
222000,0.06153846153846154,0.013461538461538462,0
224000,0.08461538461538462,0.02403846153846154,0
226000,0.6,0.09519230769230769,0
228000,0.0,0.09519230769230769,0
230000,0.0,0.09519230769230769,0
232000,0.06923076923076923,0.10384615384615384,0
234000,0.023076923076923078,0.10673076923076923,0
236000,0.007692307692307693,0.10576923076923077,0
238000,0.12307692307692308,0.11346153846153846,0
240000,0.0,0.10288461538461538,0
242000,0.8153846153846154,0.1298076923076923,0
244000,0.0,0.12980769230769232,0
246000,0.0,0.12980769230769232,0
248000,0.0,0.12115384615384615,0
250000,0.03076923076923077,0.12211538461538461,0
