step,frac_low_action,frac_low_rolling,collapsed
2000,0.11538461538461539,0.11538461538461539,0
4000,0.1,0.1076923076923077,0
6000,0.13076923076923078,0.11538461538461538,0
8000,0.15384615384615385,0.125,0
10000,0.15384615384615385,0.13076923076923078,0
12000,0.12307692307692308,0.1294871794871795,0
14000,0.12307692307692308,0.1285714285714286,0
16000,0.1076923076923077,0.12596153846153846,0
18000,0.11538461538461539,0.12596153846153846,0
20000,0.13846153846153847,0.13076923076923078,0
22000,0.13846153846153847,0.13173076923076923,0
24000,0.14615384615384616,0.13076923076923075,0
26000,0.11538461538461539,0.12596153846153846,0
28000,0.18461538461538463,0.13365384615384615,0
30000,0.08461538461538462,0.12884615384615386,0
32000,0.15384615384615385,0.13461538461538464,0
34000,0.18461538461538463,0.1432692307692308,0
36000,0.1,0.13846153846153847,0
38000,0.13846153846153847,0.13846153846153847,0
40000,0.08461538461538462,0.13076923076923078,0
42000,0.1076923076923077,0.12980769230769232,0
44000,0.09230769230769231,0.11826923076923078,0
46000,0.14615384615384616,0.12596153846153846,0
48000,0.1076923076923077,0.12019230769230768,0
50000,0.11538461538461539,0.11153846153846154,0
52000,0.7307692307692307,0.1903846153846154,0
54000,0.6846153846153846,0.2586538461538461,0
56000,0.7384615384615385,0.3403846153846154,0
58000,0.7615384615384615,0.4221153846153846,0
60000,0.7615384615384615,0.5057692307692307,0
62000,0.7230769230769231,0.5778846153846153,0
64000,0.6615384615384615,0.6471153846153845,1
66000,0.015384615384615385,0.6346153846153846,1
68000,0.7076923076923077,0.6317307692307692,1
70000,0.0,0.5461538461538462,0
72000,0.015384615384615385,0.45576923076923076,0
74000,0.0,0.36057692307692313,0
76000,0.023076923076923078,0.26826923076923076,0
78000,0.0,0.1778846153846154,0
80000,0.0,0.0951923076923077,0
82000,0.06153846153846154,0.10096153846153848,0
84000,0.007692307692307693,0.013461538461538462,0
86000,0.5076923076923077,0.07692307692307691,0
88000,0.06153846153846154,0.08269230769230769,0
90000,0.08461538461538462,0.09326923076923077,0
92000,0.0,0.09038461538461538,0
94000,0.23846153846153847,0.12019230769230768,0
96000,0.0,0.12019230769230768,0
98000,0.13846153846153847,0.1298076923076923,0
100000,0.007692307692307693,0.12980769230769232,0
102000,0.27692307692307694,0.10096153846153846,0
104000,0.0,0.09326923076923077,0
106000,0.7538461538461538,0.1769230769230769,0
108000,0.0,0.1769230769230769,0
110000,0.6307692307692307,0.22596153846153846,0
112000,0.5153846153846153,0.29038461538461535,0
114000,0.0,0.27307692307692305,0
116000,0.4461538461538462,0.32788461538461533,0
118000,0.0,0.2932692307692307,0
120000,0.5769230769230769,0.36538461538461536,0
122000,0.0,0.27115384615384613,0
124000,0.0,0.27115384615384613,0
126000,0.0,0.1923076923076923,0
128000,0.007692307692307693,0.12884615384615383,0
130000,0.7153846153846154,0.21826923076923077,0
132000,0.2,0.1875,0
134000,0.5076923076923077,0.25096153846153846,0
136000,0.1076923076923077,0.19230769230769232,0
138000,0.8307692307692308,0.29615384615384616,0
140000,0.8769230769230769,0.40576923076923077,0
142000,0.0,0.40576923076923077,0
144000,0.046153846153846156,0.4105769230769231,0
146000,0.0,0.3211538461538461,0
148000,0.0,0.29615384615384616,0
150000,0.0,0.2326923076923077,0
152000,0.0,0.21923076923076926,0
154000,0.0,0.11538461538461539,0
156000,0.8615384615384616,0.11346153846153847,0
158000,0.038461538461538464,0.11826923076923077,0
160000,0.046153846153846156,0.11826923076923078,0
162000,0.023076923076923078,0.12115384615384615,0
164000,0.015384615384615385,0.12307692307692308,0
166000,0.0,0.12307692307692308,0
168000,0.0,0.12307692307692308,0
170000,0.0,0.12307692307692308,0
172000,0.0,0.015384615384615385,0
174000,0.046153846153846156,0.016346153846153847,0
176000,0.05384615384615385,0.01730769230769231,0
178000,0.0,0.014423076923076924,0
180000,0.06153846153846154,0.020192307692307693,0
182000,0.07692307692307693,0.02980769230769231,0
184000,0.6538461538461539,0.11153846153846154,0
186000,0.0,0.11153846153846154,0
188000,0.05384615384615385,0.11826923076923078,0
190000,0.8615384615384616,0.22019230769230771,0
192000,0.0,0.21346153846153848,0
194000,0.015384615384615385,0.2153846153846154,0
196000,0.07692307692307693,0.2173076923076923,0
198000,0.05384615384615385,0.21442307692307694,0
200000,0.13846153846153847,0.15000000000000002,0
202000,0.34615384615384615,0.19326923076923078,0
204000,0.03076923076923077,0.19038461538461537,0
206000,0.6230769230769231,0.16057692307692306,0
208000,0.0,0.16057692307692306,0
210000,0.8846153846153846,0.2692307692307692,0
212000,0.4307692307692308,0.31346153846153846,0
214000,0.07692307692307693,0.31634615384615383,0
216000,0.18461538461538463,0.3221153846153846,0
218000,0.6538461538461539,0.3605769230769231,0
220000,0.4230769230769231,0.4096153846153846,0
222000,0.6384615384615384,0.4115384615384615,0
224000,0.12307692307692308,0.4269230769230769,0
226000,0.023076923076923078,0.3192307692307692,0
228000,0.0,0.2653846153846154,0
230000,0.0,0.25576923076923075,0
232000,0.05384615384615385,0.2394230769230769,0
234000,0.007692307692307693,0.15865384615384615,0
236000,0.0,0.10576923076923077,0
238000,0.4461538461538462,0.08173076923076923,0
240000,0.06153846153846154,0.07403846153846153,0
242000,0.0,0.07115384615384615,0
244000,0.16153846153846155,0.09134615384615384,0
246000,0.0,0.09134615384615384,0
248000,0.007692307692307693,0.08557692307692308,0
250000,0.09230769230769231,0.09615384615384615,0
