step,frac_low_action,frac_low_rolling,collapsed
2000,0.08461538461538462,0.08461538461538462,0
4000,0.09230769230769231,0.08846153846153847,0
6000,0.15384615384615385,0.11025641025641027,0
8000,0.1,0.1076923076923077,0
10000,0.12307692307692308,0.11076923076923077,0
12000,0.1,0.10897435897435898,0
14000,0.11538461538461539,0.1098901098901099,0
16000,0.14615384615384616,0.11442307692307693,0
18000,0.13076923076923078,0.1201923076923077,0
20000,0.1076923076923077,0.12211538461538461,0
22000,0.13846153846153847,0.1201923076923077,0
24000,0.08461538461538462,0.11826923076923078,0
26000,0.08461538461538462,0.11346153846153847,0
28000,0.11538461538461539,0.11538461538461539,0
30000,0.14615384615384616,0.11923076923076924,0
32000,0.11538461538461539,0.11538461538461539,0
34000,0.08461538461538462,0.10961538461538461,0
36000,0.11538461538461539,0.11057692307692309,0
38000,0.1,0.10576923076923078,0
40000,0.14615384615384616,0.11346153846153847,0
42000,0.1076923076923077,0.11634615384615385,0
44000,0.1,0.11442307692307693,0
46000,0.06923076923076923,0.10480769230769231,0
48000,0.11538461538461539,0.10480769230769232,0
50000,0.13076923076923078,0.11057692307692307,0
52000,0.6923076923076923,0.1826923076923077,0
54000,0.0,0.1701923076923077,0
56000,0.14615384615384616,0.1701923076923077,0
58000,0.13076923076923078,0.17307692307692307,0
60000,0.007692307692307693,0.16153846153846152,0
62000,0.06923076923076923,0.16153846153846155,0
64000,0.08461538461538462,0.1576923076923077,0
66000,0.1,0.15384615384615385,0
68000,0.038461538461538464,0.07211538461538461,0
70000,0.05384615384615385,0.07884615384615384,0
72000,0.26153846153846155,0.09326923076923077,0
74000,0.007692307692307693,0.07788461538461539,0
76000,0.03076923076923077,0.08076923076923076,0
78000,0.13846153846153847,0.08942307692307694,0
80000,0.038461538461538464,0.08365384615384616,0
82000,0.6307692307692307,0.15,0
84000,0.6923076923076923,0.23173076923076924,0
86000,0.7,0.3125,0
88000,0.3153846153846154,0.3192307692307692,0
90000,0.03076923076923077,0.3221153846153846,0
92000,0.34615384615384615,0.36153846153846153,0
94000,0.007692307692307693,0.3451923076923077,0
96000,0.12307692307692308,0.3557692307692307,0
98000,0.046153846153846156,0.2826923076923077,0
100000,0.0,0.19615384615384615,0
102000,0.03076923076923077,0.11249999999999999,0
104000,0.023076923076923078,0.07596153846153846,0
106000,0.17692307692307693,0.09423076923076923,0
108000,0.15384615384615385,0.0701923076923077,0
110000,0.14615384615384616,0.0875,0
112000,0.0,0.07211538461538462,0
114000,0.0,0.06634615384615386,0
116000,0.0,0.06634615384615386,0
118000,0.16923076923076924,0.08365384615384616,0
120000,0.0,0.08076923076923079,0
122000,0.0,0.05865384615384616,0
124000,0.0,0.03942307692307692,0
126000,0.0,0.021153846153846155,0
128000,0.007692307692307693,0.022115384615384617,0
130000,0.0,0.022115384615384617,0
132000,0.0,0.022115384615384617,0
134000,0.023076923076923078,0.0038461538461538464,0
136000,0.015384615384615385,0.0057692307692307696,0
138000,0.0,0.0057692307692307696,0
140000,0.07692307692307693,0.015384615384615385,0
142000,0.0,0.015384615384615385,0
144000,0.007692307692307693,0.015384615384615385,0
146000,0.023076923076923078,0.01826923076923077,0
148000,0.0,0.01826923076923077,0
150000,0.7615384615384615,0.11057692307692307,0
152000,0.0,0.10865384615384616,0
154000,0.0,0.10865384615384616,0
156000,0.5769230769230769,0.17115384615384616,0
158000,0.0,0.17115384615384616,0
160000,0.015384615384615385,0.17211538461538461,0
162000,0.007692307692307693,0.1701923076923077,0
164000,0.015384615384615385,0.17211538461538461,0
166000,0.33076923076923076,0.11826923076923077,0
168000,0.03076923076923077,0.1221153846153846,0
170000,0.0,0.12211538461538461,0
172000,0.14615384615384616,0.06826923076923076,0
174000,0.1,0.08076923076923077,0
176000,0.08461538461538462,0.08942307692307692,0
178000,0.15384615384615385,0.1076923076923077,0
180000,0.007692307692307693,0.10673076923076923,0
182000,0.47692307692307695,0.125,0
184000,0.0,0.12115384615384617,0
186000,0.046153846153846156,0.12692307692307694,0
188000,0.0,0.10865384615384616,0
190000,0.2,0.12115384615384617,0
192000,0.0,0.11057692307692309,0
194000,0.8769230769230769,0.20096153846153847,0
196000,0.0,0.2,0
198000,0.06923076923076923,0.14903846153846154,0
200000,0.12307692307692308,0.16442307692307692,0
202000,0.3,0.19615384615384615,0
204000,0.8461538461538461,0.3019230769230769,0
206000,0.6153846153846154,0.35384615384615387,0
208000,0.0,0.3538461538461538,0
210000,0.0,0.24423076923076925,0
212000,0.0,0.24423076923076922,0
214000,0.0,0.2355769230769231,0
216000,0.0,0.2201923076923077,0
218000,0.0,0.1826923076923077,0
220000,0.0,0.07692307692307693,0
222000,0.0,0.0,0
224000,0.0,0.0,0
226000,0.1076923076923077,0.013461538461538462,0
228000,0.023076923076923078,0.016346153846153847,0
230000,0.0,0.016346153846153847,0
232000,0.0,0.016346153846153847,0
234000,0.5307692307692308,0.0826923076923077,0
236000,0.17692307692307693,0.10480769230769231,0
238000,0.0,0.10480769230769231,0
240000,0.0,0.10480769230769231,0
242000,0.0,0.09134615384615385,0
244000,0.0,0.08846153846153847,0
246000,0.0,0.08846153846153847,0
248000,0.0,0.08846153846153847,0
250000,0.007692307692307693,0.023076923076923078,0
