step,frac_low_action,frac_low_rolling,collapsed
2000,0.08461538461538462,0.08461538461538462,0
4000,0.09230769230769231,0.08846153846153847,0
6000,0.15384615384615385,0.11025641025641027,0
8000,0.1,0.1076923076923077,0
10000,0.12307692307692308,0.11076923076923077,0
12000,0.1,0.10897435897435898,0
14000,0.11538461538461539,0.1098901098901099,0
16000,0.14615384615384616,0.11442307692307693,0
18000,0.13076923076923078,0.1201923076923077,0
20000,0.1076923076923077,0.12211538461538461,0
22000,0.13846153846153847,0.1201923076923077,0
24000,0.08461538461538462,0.11826923076923078,0
26000,0.08461538461538462,0.11346153846153847,0
28000,0.11538461538461539,0.11538461538461539,0
30000,0.14615384615384616,0.11923076923076924,0
32000,0.11538461538461539,0.11538461538461539,0
34000,0.08461538461538462,0.10961538461538461,0
36000,0.11538461538461539,0.11057692307692309,0
38000,0.1,0.10576923076923078,0
40000,0.14615384615384616,0.11346153846153847,0
42000,0.1076923076923077,0.11634615384615385,0
44000,0.1,0.11442307692307693,0
46000,0.06923076923076923,0.10480769230769231,0
48000,0.11538461538461539,0.10480769230769232,0
50000,0.13076923076923078,0.11057692307692307,0
52000,0.6923076923076923,0.1826923076923077,0
54000,0.7,0.25769230769230766,0
56000,0.3384615384615385,0.28173076923076923,0
58000,0.015384615384615385,0.2701923076923077,0
60000,0.015384615384615385,0.2596153846153846,0
62000,0.16153846153846155,0.27115384615384613,0
64000,0.007692307692307693,0.25769230769230766,0
66000,0.7076923076923077,0.3298076923076923,0
68000,0.0,0.24326923076923074,0
70000,0.0,0.15576923076923077,0
72000,0.023076923076923078,0.11634615384615385,0
74000,0.06153846153846154,0.12211538461538463,0
76000,0.038461538461538464,0.125,0
78000,0.0,0.10480769230769231,0
80000,0.3769230769230769,0.15096153846153848,0
82000,0.6461538461538462,0.14326923076923076,0
84000,0.6076923076923076,0.21923076923076923,0
86000,0.5076923076923077,0.2826923076923077,0
88000,0.35384615384615387,0.32403846153846155,0
90000,0.0,0.31634615384615383,0
92000,0.46153846153846156,0.36923076923076925,0
94000,0.046153846153846156,0.375,0
96000,0.2076923076923077,0.35384615384615387,0
98000,0.0,0.2730769230769231,0
100000,0.0,0.19711538461538464,0
102000,0.03076923076923077,0.1375,0
104000,0.015384615384615385,0.09519230769230769,0
106000,0.06153846153846154,0.10288461538461538,0
108000,0.015384615384615385,0.047115384615384615,0
110000,0.06923076923076923,0.05,0
112000,0.007692307692307693,0.025,0
114000,0.0,0.025,0
116000,0.015384615384615385,0.026923076923076925,0
118000,0.5384615384615384,0.09038461538461538,0
120000,0.007692307692307693,0.08942307692307692,0
122000,0.13076923076923078,0.09807692307692308,0
124000,0.0,0.09615384615384615,0
126000,0.1,0.1,0
128000,0.015384615384615385,0.10096153846153846,0
130000,0.4,0.15096153846153848,0
132000,0.0,0.14903846153846154,0
134000,0.038461538461538464,0.08653846153846155,0
136000,0.7,0.17307692307692307,0
138000,0.06153846153846154,0.16442307692307692,0
140000,0.2923076923076923,0.20096153846153847,0
142000,0.0,0.18846153846153846,0
144000,0.015384615384615385,0.18846153846153846,0
146000,0.007692307692307693,0.13942307692307693,0
148000,0.6,0.2144230769230769,0
150000,0.023076923076923078,0.21250000000000002,0
152000,0.0,0.125,0
154000,0.015384615384615385,0.11923076923076922,0
156000,0.9,0.19519230769230772,0
158000,0.23076923076923078,0.22403846153846152,0
160000,0.08461538461538462,0.2326923076923077,0
162000,0.7769230769230769,0.32884615384615384,0
164000,0.0,0.2538461538461539,0
166000,0.19230769230769232,0.275,0
168000,0.2076923076923077,0.3009615384615385,0
170000,0.14615384615384616,0.3173076923076923,0
172000,0.8307692307692308,0.30865384615384617,0
174000,0.0,0.2798076923076923,0
176000,0.8692307692307693,0.3778846153846154,0
178000,0.023076923076923078,0.28365384615384615,0
180000,0.2692307692307692,0.3173076923076923,0
182000,0.0,0.2932692307692308,0
184000,0.8153846153846154,0.36923076923076925,0
186000,0.0,0.35096153846153844,0
188000,0.0,0.2471153846153846,0
190000,0.5769230769230769,0.3192307692307692,0
192000,0.023076923076923078,0.21346153846153848,0
194000,0.8769230769230769,0.32019230769230766,0
196000,0.0,0.2865384615384615,0
198000,0.3384615384615385,0.32884615384615384,0
200000,0.8076923076923077,0.3278846153846154,0
202000,0.007692307692307693,0.32884615384615384,0
204000,0.7230769230769231,0.41923076923076924,0
206000,0.8923076923076924,0.4586538461538462,0
208000,0.0,0.45576923076923076,0
210000,0.05384615384615385,0.35288461538461535,0
212000,0.16153846153846155,0.3730769230769231,0
214000,0.0,0.3307692307692308,0
216000,0.0,0.22980769230769232,0
218000,0.6,0.3038461538461539,0
220000,0.03076923076923077,0.2173076923076923,0
222000,0.0,0.10576923076923077,0
224000,0.0,0.10576923076923077,0
226000,0.25384615384615383,0.13076923076923075,0
228000,0.0,0.11057692307692307,0
230000,0.08461538461538462,0.12115384615384615,0
232000,0.5153846153846153,0.18557692307692308,0
234000,0.0,0.11057692307692307,0
236000,0.1,0.11923076923076922,0
238000,0.023076923076923078,0.12211538461538461,0
240000,0.0,0.12211538461538461,0
242000,0.023076923076923078,0.09326923076923077,0
244000,0.3076923076923077,0.13173076923076923,0
246000,0.03076923076923077,0.125,0
248000,0.19230769230769232,0.08461538461538462,0
250000,0.0,0.08461538461538462,0
