day,agent,x1,x2,x3,x4,x5,u,rainfall,et0,budget_remaining
0,38,142.47205864761995,212.73,0.0,60.904300835257864,0.0,3.015277147293091,2.39,2.4374870867812155,480.9687561053496
0,39,142.47497367237733,212.73,0.0,60.904300835257864,0.0,3.018345594406128,2.39,2.4374870867812155,480.9687561053496
0,40,142.5257698473804,212.73,0.0,60.904300835257864,0.0,3.071815252304077,2.39,2.4374870867812155,480.9687561053496
0,41,142.5207354841106,212.73,0.0,60.904300835257864,0.0,3.0665159225463867,2.39,2.4374870867812155,480.9687561053496
0,42,142.51366603945422,212.73,0.0,60.904300835257864,0.0,3.0590744018554688,2.39,2.4374870867812155,480.9687561053496
0,43,142.48780521725345,212.73,0.0,60.904300835257864,0.0,3.0318524837493896,2.39,2.4374870867812155,480.9687561053496
0,44,142.51378019426988,212.73,0.0,60.904300835257864,0.0,3.059194564819336,2.39,2.4374870867812155,480.9687561053496
0,45,142.4849537250869,212.73,0.0,60.904300835257864,0.0,3.0288509130477905,2.39,2.4374870867812155,480.9687561053496
0,46,142.5053646740787,212.73,0.0,60.904300835257864,0.0,3.0503361225128174,2.39,2.4374870867812155,480.9687561053496
0,47,142.48157766436267,212.73,0.0,60.904300835257864,0.0,3.025297164916992,2.39,2.4374870867812155,480.9687561053496
0,48,142.47929117058445,212.73,0.0,60.904300835257864,0.0,3.022890329360962,2.39,2.4374870867812155,480.9687561053496
0,49,142.50332959269213,212.73,0.0,60.904300835257864,0.0,3.04819393157959,2.39,2.4374870867812155,480.9687561053496
0,50,142.50129519079852,212.73,0.0,60.904300835257864,0.0,3.0460524559020996,2.39,2.4374870867812155,480.9687561053496
0,51,142.46600266669915,212.73,0.0,60.904300835257864,0.0,3.008902430534363,2.39,2.4374870867812155,480.9687561053496
0,52,142.48280516837764,212.73,0.0,60.904300835257864,0.0,3.026589274406433,2.39,2.4374870867812155,480.9687561053496
0,53,142.53274348353077,212.73,0.0,60.904300835257864,0.0,3.079155921936035,2.39,2.4374870867812155,480.9687561053496
0,54,142.52319490884472,212.73,0.0,60.904300835257864,0.0,3.069104790687561,2.39,2.4374870867812155,480.9687561053496
0,55,142.5175969061725,212.73,0.0,60.904300835257864,0.0,3.0632121562957764,2.39,2.4374870867812155,480.9687561053496
0,56,142.51283603881527,212.73,0.0,60.904300835257864,0.0,3.058200716972351,2.39,2.4374870867812155,480.9687561053496
0,57,142.4849537250869,212.73,0.0,60.904300835257864,0.0,3.0288509130477905,2.39,2.4374870867812155,480.9687561053496
0,58,142.50359391544984,212.73,0.0,60.904300835257864,0.0,3.0484721660614014,2.39,2.4374870867812155,480.9687561053496
0,59,142.49952579115558,212.73,0.0,60.904300835257864,0.0,3.044189929962158,2.39,2.4374870867812155,480.9687561053496
0,60,142.4945213255756,212.73,0.0,60.904300835257864,0.0,3.038922071456909,2.39,2.4374870867812155,480.9687561053496
0,61,142.4947842893474,212.73,0.0,60.904300835257864,0.0,3.039198875427246,2.39,2.4374870867812155,480.9687561053496
0,62,142.46918405269312,212.73,0.0,60.904300835257864,0.0,3.0122512578964233,2.39,2.4374870867812155,480.9687561053496
0,63,142.46918371294666,212.73,0.0,60.904300835257864,0.0,3.0122509002685547,2.39,2.4374870867812155,480.9687561053496
0,64,142.46062583898234,212.73,0.0,60.904300835257864,0.0,3.003242611885071,2.39,2.4374870867812155,480.9687561053496
0,65,142.4608935592048,212.73,0.0,60.904300835257864,0.0,3.003524422645569,2.39,2.4374870867812155,480.9687561053496
0,66,142.535324537503,212.73,0.0,60.904300835257864,0.0,3.081872820854187,2.39,2.4374870867812155,480.9687561053496
0,67,142.52304440115617,212.73,0.0,60.904300835257864,0.0,3.068946361541748,2.39,2.4374870867812155,480.9687561053496
0,68,142.51623622153926,212.73,0.0,60.904300835257864,0.0,3.0617798566818237,2.39,2.4374870867812155,480.9687561053496
0,69,142.51011772726702,212.73,0.0,60.904300835257864,0.0,3.0553393363952637,2.39,2.4374870867812155,480.9687561053496
0,70,142.50630848978685,212.73,0.0,60.904300835257864,0.0,3.0513296127319336,2.39,2.4374870867812155,480.9687561053496
0,71,142.5008813795917,212.73,0.0,60.904300835257864,0.0,3.045616865158081,2.39,2.4374870867812155,480.9687561053496
0,72,142.4730751690738,212.73,0.0,60.904300835257864,0.0,3.0163471698760986,2.39,2.4374870867812155,480.9687561053496
0,73,142.49072431896852,212.73,0.0,60.904300835257864,0.0,3.0349252223968506,2.39,2.4374870867812155,480.9687561053496
0,74,142.46406577204394,212.73,0.0,60.904300835257864,0.0,3.006863594055176,2.39,2.4374870867812155,480.9687561053496
0,75,142.48505462979006,212.73,0.0,60.904300835257864,0.0,3.0289571285247803,2.39,2.4374870867812155,480.9687561053496
0,76,142.48437853430437,212.73,0.0,60.904300835257864,0.0,3.028245449066162,2.39,2.4374870867812155,480.9687561053496
0,77,142.45123320792842,212.73,0.0,60.904300835257864,0.0,2.993355631828308,2.39,2.4374870867812155,480.9687561053496
0,78,142.44487417315173,212.73,0.0,60.904300835257864,0.0,2.986661911010742,2.39,2.4374870867812155,480.9687561053496
0,79,142.53490800832438,212.73,0.0,60.904300835257864,0.0,3.0814343690872192,2.39,2.4374870867812155,480.9687561053496
0,80,142.52467178677247,212.73,0.0,60.904300835257864,0.0,3.0706593990325928,2.39,2.4374870867812155,480.9687561053496
0,81,142.51718139623333,212.73,0.0,60.904300835257864,0.0,3.0627747774124146,2.39,2.4374870867812155,480.9687561053496
0,82,142.51268553112672,212.73,0.0,60.904300835257864,0.0,3.058042287826538,2.39,2.4374870867812155,480.9687561053496
0,83,142.5069866237514,212.73,0.0,60.904300835257864,0.0,3.0520434379577637,2.39,2.4374870867812155,480.9687561053496
0,84,142.50155883406327,212.73,0.0,60.904300835257864,0.0,3.046329975128174,2.39,2.4374870867812155,480.9687561053496
0,85,142.4707927522533,212.73,0.0,60.904300835257864,0.0,3.013944625854492,2.39,2.4374870867812155,480.9687561053496
0,86,142.46634445165324,212.73,0.0,60.904300835257864,0.0,3.009262204170227,2.39,2.4374870867812155,480.9687561053496
0,87,142.46458966110873,212.73,0.0,60.904300835257864,0.0,3.0074150562286377,2.39,2.4374870867812155,480.9687561053496
0,88,142.484904461848,212.73,0.0,60.904300835257864,0.0,3.028799057006836,2.39,2.4374870867812155,480.9687561053496
0,89,142.4799166438453,212.73,0.0,60.904300835257864,0.0,3.023548722267151,2.39,2.4374870867812155,480.9687561053496
0,90,142.4447977301948,212.73,0.0,60.904300835257864,0.0,2.9865814447402954,2.39,2.4374870867812155,480.9687561053496
0,91,142.46913275097538,212.73,0.0,60.904300835257864,0.0,3.012197256088257,2.39,2.4374870867812155,480.9687561053496
0,92,142.53600776766467,212.73,0.0,60.904300835257864,0.0,3.082592010498047,2.39,2.4374870867812155,480.9687561053496
0,93,142.5271339294784,212.73,0.0,60.904300835257864,0.0,3.0732511281967163,2.39,2.4374870867812155,480.9687561053496
0,94,142.51827775810884,212.73,0.0,60.904300835257864,0.0,3.0639288425445557,2.39,2.4374870867812155,480.9687561053496
0,95,142.4899473187797,212.73,0.0,60.904300835257864,0.0,3.0341073274612427,2.39,2.4374870867812155,480.9687561053496
0,96,142.48307628606486,212.73,0.0,60.904300835257864,0.0,3.0268746614456177,2.39,2.4374870867812155,480.9687561053496
0,97,142.50374374364543,212.73,0.0,60.904300835257864,0.0,3.048629879951477,2.39,2.4374870867812155,480.9687561053496
0,98,142.4976429161899,212.73,0.0,60.904300835257864,0.0,3.042207956314087,2.39,2.4374870867812155,480.9687561053496
0,99,142.4911374506824,212.73,0.0,60.904300835257864,0.0,3.035360097885132,2.39,2.4374870867812155,480.9687561053496
0,100,142.46339341376947,212.73,0.0,60.904300835257864,0.0,3.006155848503113,2.39,2.4374870867812155,480.9687561053496
0,101,142.45775905822444,212.73,0.0,60.904300835257864,0.0,3.0002249479293823,2.39,2.4374870867812155,480.9687561053496
0,102,142.479242247092,212.73,0.0,60.904300835257864,0.0,3.022838830947876,2.39,2.4374870867812155,480.9687561053496
0,103,142.41868175839113,212.73,0.0,60.904300835257864,0.0,2.9590909481048584,2.39,2.4374870867812155,480.9687561053496
0,104,142.48726943706203,212.73,0.0,60.904300835257864,0.0,3.031288504600525,2.39,2.4374870867812155,480.9687561053496
0,105,142.53710786675143,212.73,0.0,60.904300835257864,0.0,3.083750009536743,2.39,2.4374870867812155,480.9687561053496
0,106,142.52891454075504,212.73,0.0,60.904300835257864,0.0,3.0751254558563232,2.39,2.4374870867812155,480.9687561053496
0,107,142.5207354841106,212.73,0.0,60.904300835257864,0.0,3.0665159225463867,2.39,2.4374870867812155,480.9687561053496
0,108,142.51623622153926,212.73,0.0,60.904300835257864,0.0,3.0617798566818237,2.39,2.4374870867812155,480.9687561053496
0,109,142.50755128239322,212.73,0.0,60.904300835257864,0.0,3.052637815475464,2.39,2.4374870867812155,480.9687561053496
0,110,142.50577916477846,212.73,0.0,60.904300835257864,0.0,3.0507724285125732,2.39,2.4374870867812155,480.9687561053496
0,111,142.50103154753376,212.73,0.0,60.904300835257864,0.0,3.0457749366760254,2.39,2.4374870867812155,480.9687561053496
0,112,142.4949337777965,212.73,0.0,60.904300835257864,0.0,3.039356231689453,2.39,2.4374870867812155,480.9687561053496
0,113,142.49046135519671,212.73,0.0,60.904300835257864,0.0,3.0346484184265137,2.39,2.4374870867812155,480.9687561053496
0,114,142.46111643289257,212.73,0.0,60.904300835257864,0.0,3.003759026527405,2.39,2.4374870867812155,480.9687561053496
0,115,142.45440372203515,212.73,0.0,60.904300835257864,0.0,2.9966930150985718,2.39,2.4374870867812155,480.9687561053496
0,116,142.43460227821993,212.73,0.0,60.904300835257864,0.0,2.9758493900299072,2.39,2.4374870867812155,480.9687561053496
0,117,142.47691600297617,212.73,0.0,60.904300835257864,0.0,3.0203901529312134,2.39,2.4374870867812155,480.9687561053496
0,118,142.5223734018676,212.73,0.0,60.904300835257864,0.0,3.0682400465011597,2.39,2.4374870867812155,480.9687561053496
0,119,142.4963705656402,212.73,0.0,60.904300835257864,0.0,3.040868639945984,2.39,2.4374870867812155,480.9687561053496
0,120,142.48892773960756,212.73,0.0,60.904300835257864,0.0,3.033034086227417,2.39,2.4374870867812155,480.9687561053496
0,121,142.46353237007784,212.73,0.0,60.904300835257864,0.0,3.0063021183013916,2.39,2.4374870867812155,480.9687561053496
0,122,142.47812380169557,212.73,0.0,60.904300835257864,0.0,3.0216615200042725,2.39,2.4374870867812155,480.9687561053496
0,123,142.47205864761995,212.73,0.0,60.904300835257864,0.0,3.015277147293091,2.39,2.4374870867812155,480.9687561053496
0,124,142.4680204210155,212.73,0.0,60.904300835257864,0.0,3.011026382446289,2.39,2.4374870867812155,480.9687561053496
0,125,142.4639855918758,212.73,0.0,60.904300835257864,0.0,3.006779193878174,2.39,2.4374870867812155,480.9687561053496
0,126,142.43940561388658,212.73,0.0,60.904300835257864,0.0,2.980905532836914,2.39,2.4374870867812155,480.9687561053496
0,127,142.43339583848643,212.73,0.0,60.904300835257864,0.0,2.9745794534683228,2.39,2.4374870867812155,480.9687561053496
0,128,142.4040356275909,212.73,0.0,60.904300835257864,0.0,2.9436739683151245,2.39,2.4374870867812155,480.9687561053496
0,129,142.4300207970016,212.73,0.0,60.904300835257864,0.0,2.9710267782211304,2.39,2.4374870867812155,480.9687561053496
1,0,150.01167719413374,215.08999999999997,0.0,61.419671035007035,0.0,2.036077380180359,7.96,1.6569859654048331,478.9372998659427
1,1,150.0372549055967,215.08999999999997,0.0,61.419561758294996,0.0,2.0338354110717773,7.96,1.6569859654048331,478.9372998659427
1,2,150.04047218580578,215.08999999999997,0.0,61.41954912183063,0.0,2.033849358558655,7.96,1.6569859654048331,478.9372998659427
1,3,150.02519178231094,215.08999999999997,0.0,61.41960536281671,0.0,2.032775402069092,7.96,1.6569859654048331,478.9372998659427
1,4,150.01050878901813,215.08999999999997,0.0,61.419667062164756,0.0,2.0337871313095093,7.96,1.6569859654048331,478.9372998659427
1,5,150.03727279324866,215.08999999999997,0.0,61.41956093470353,0.0,2.0336344242095947,7.96,1.6569859654048331,478.9372998659427
1,6,150.04242219467497,215.08999999999997,0.0,61.41954071025044,0.0,2.03365695476532,7.96,1.6569859654048331,478.9372998659427
1,7,150.0270112266097,215.08999999999997,0.0,61.419600482369,0.0,2.0333880186080933,7.96,1.6569859654048331,478.9372998659427
1,8,150.02740704824063,215.08999999999997,0.0,61.419604964386835,0.0,2.0350009202957153,7.96,1.6569859654048331,478.9372998659427
1,9,150.02817164768314,215.08999999999997,0.0,61.419598943385886,0.0,2.034198760986328,7.96,1.6569859654048331,478.9372998659427
1,10,150.0073022447977,215.08999999999997,0.0,61.419674112973276,0.0,2.032293677330017,7.96,1.6569859654048331,478.9372998659427
1,11,149.98326606501672,215.08999999999997,0.0,61.41976952228903,0.0,2.032457113265991,7.96,1.6569859654048331,478.9372998659427
1,12,149.9573100458536,215.08999999999997,0.0,61.419883292475355,0.0,2.035500168800354,7.96,1.6569859654048331,478.9372998659427
1,13,150.02699366171692,215.08999999999997,0.0,61.419601304687525,0.0,2.033589005470276,7.96,1.6569859654048331,478.9372998659427
1,14,150.05655873973703,215.08999999999997,0.0,61.419471592214535,0.0,2.0300899744033813,7.96,1.6569859654048331,478.9372998659427
1,15,150.0572050224695,215.08999999999997,0.0,61.419469052701444,0.0,2.030092477798462,7.96,1.6569859654048331,478.9372998659427
1,16,150.03800647576188,215.08999999999997,0.0,61.41954546849601,0.0,2.03027880191803,7.96,1.6569859654048331,478.9372998659427
1,17,150.06510834087467,215.08999999999997,0.0,61.419434999040234,0.0,2.029322862625122,7.96,1.6569859654048331,478.9372998659427
1,18,150.06821727593277,215.08999999999997,0.0,61.41942580205674,0.0,2.03014075756073,7.96,1.6569859654048331,478.9372998659427
1,19,150.06924640198085,215.08999999999997,0.0,61.419427790387296,0.0,2.031754732131958,7.96,1.6569859654048331,478.9372998659427
1,20,150.07197510977124,215.08999999999997,0.0,61.41941405792254,0.0,2.0309618711471558,7.96,1.6569859654048331,478.9372998659427
1,21,150.07249016542767,215.08999999999997,0.0,61.41941505081488,0.0,2.031769037246704,7.96,1.6569859654048331,478.9372998659427
1,22,150.07327317912913,215.08999999999997,0.0,61.41940895852934,0.0,2.0309672355651855,7.96,1.6569859654048331,478.9372998659427
1,23,150.06937988837097,215.08999999999997,0.0,61.4194242490713,0.0,2.0309500694274902,7.96,1.6569859654048331,478.9372998659427
1,24,150.04574043054913,215.08999999999997,0.0,61.41951509362819,0.0,2.0303127765655518,7.96,1.6569859654048331,478.9372998659427
1,25,149.99839995284412,215.08999999999997,0.0,61.41971386049014,0.0,2.033531427383423,7.96,1.6569859654048331,478.9372998659427
1,26,149.99967415501212,215.08999999999997,0.0,61.41970885656736,0.0,2.0335371494293213,7.96,1.6569859654048331,478.9372998659427
1,27,150.0456114288125,215.08999999999997,0.0,61.419518614577164,0.0,2.0311167240142822,7.96,1.6569859654048331,478.9372998659427
1,28,150.06705270995235,215.08999999999997,0.0,61.41942736140689,0.0,2.029331088066101,7.96,1.6569859654048331,478.9372998659427
1,29,150.06627097030017,215.08999999999997,0.0,61.41943344732773,0.0,2.030132532119751,7.96,1.6569859654048331,478.9372998659427
1,30,150.06691951234671,215.08999999999997,0.0,61.41943089890407,0.0,2.0301350355148315,7.96,1.6569859654048331,478.9372998659427
1,31,150.04406639774177,215.08999999999997,0.0,61.41953071768014,0.0,2.032720685005188,7.96,1.6569859654048331,478.9372998659427
1,32,150.04625677724218,215.08999999999997,0.0,61.419516081428775,0.0,2.0311199426651,7.96,1.6569859654048331,478.9372998659427
1,33,150.0476757793579,215.08999999999997,0.0,61.41950749291008,0.0,2.0303213596343994,7.96,1.6569859654048331,478.9372998659427
1,34,150.0680831100497,215.08999999999997,0.0,61.41942934337274,0.0,2.0309447050094604,7.96,1.6569859654048331,478.9372998659427
1,35,150.06821727593277,215.08999999999997,0.0,61.41942580205674,0.0,2.03014075756073,7.96,1.6569859654048331,478.9372998659427
1,36,150.0656230397973,215.08999999999997,0.0,61.41943599065963,0.0,2.030129313468933,7.96,1.6569859654048331,478.9372998659427
1,37,150.06173557569122,215.08999999999997,0.0,61.419451259561626,0.0,2.0301125049591064,7.96,1.6569859654048331,478.9372998659427
1,38,150.03212984700534,215.08999999999997,0.0,61.41958113369786,0.0,2.0336118936538696,7.96,1.6569859654048331,478.9372998659427
1,39,150.03471803565355,215.08999999999997,0.0,61.419570211882174,0.0,2.033421277999878,7.96,1.6569859654048331,478.9372998659427
1,40,150.07990649123525,215.08999999999997,0.0,61.4193798922427,0.0,2.0301918983459473,7.96,1.6569859654048331,478.9372998659427
1,41,150.0758712883744,215.08999999999997,0.0,61.41939875465119,0.0,2.0309786796569824,7.96,1.6569859654048331,478.9372998659427
1,42,150.0698952837739,215.08999999999997,0.0,61.41942524196364,0.0,2.0317575931549072,7.96,1.6569859654048331,478.9372998659427
1,43,150.0454831065688,215.08999999999997,0.0,61.41952213552614,0.0,2.03192138671875,7.96,1.6569859654048331,478.9372998659427
1,44,150.06770160873268,215.08999999999997,0.0,61.41942481425617,0.0,2.029334306716919,7.96,1.6569859654048331,478.9372998659427
1,45,150.04122732330893,215.08999999999997,0.0,61.41953281930225,0.0,2.030293107032776,7.96,1.6569859654048331,478.9372998659427
1,46,150.06044071693753,215.08999999999997,0.0,61.41945634495249,0.0,2.030106782913208,7.96,1.6569859654048331,478.9372998659427
1,47,150.03800647576188,215.08999999999997,0.0,61.41954546849601,0.0,2.03027880191803,7.96,1.6569859654048331,478.9372998659427
1,48,150.03659262080527,215.08999999999997,0.0,61.419554035374745,0.0,2.031077027320862,7.96,1.6569859654048331,478.9372998659427
1,49,150.0584992357049,215.08999999999997,0.0,61.41946396985645,0.0,2.0300981998443604,7.96,1.6569859654048331,478.9372998659427
1,50,150.05655873973703,215.08999999999997,0.0,61.419471592214535,0.0,2.0300899744033813,7.96,1.6569859654048331,478.9372998659427
1,51,150.02635220338436,215.08999999999997,0.0,61.41960382383359,0.0,2.0335861444473267,7.96,1.6569859654048331,478.9372998659427
1,52,150.042958059803,215.08999999999997,0.0,61.4195408693678,0.0,2.034263491630554,7.96,1.6569859654048331,478.9372998659427
1,53,150.0880942793641,215.08999999999997,0.0,61.419353763899025,0.0,2.031836986541748,7.96,1.6569859654048331,478.9372998659427
1,54,150.0789854215536,215.08999999999997,0.0,61.419389539846556,0.0,2.0317972898483276,7.96,1.6569859654048331,478.9372998659427
1,55,150.07210958142613,215.08999999999997,0.0,61.419410514060665,0.0,2.0301575660705566,7.96,1.6569859654048331,478.9372998659427
1,56,150.0675680713806,215.08999999999997,0.0,61.419428351753346,0.0,2.0301378965377808,7.96,1.6569859654048331,478.9372998659427
1,57,150.04122732330893,215.08999999999997,0.0,61.41953281930225,0.0,2.030293107032776,7.96,1.6569859654048331,478.9372998659427
1,58,150.0579842140231,215.08999999999997,0.0,61.419462979509994,0.0,2.0292917490005493,7.96,1.6569859654048331,478.9372998659427
1,59,150.0541035278592,215.08999999999997,0.0,61.41947822168028,0.0,2.0292749404907227,7.96,1.6569859654048331,478.9372998659427
1,60,150.0500967278037,215.08999999999997,0.0,61.41949697207014,0.0,2.030061721801758,7.96,1.6569859654048331,478.9372998659427
1,61,150.04957973559235,215.08999999999997,0.0,61.41949598681544,0.0,2.0292545557022095,7.96,1.6569859654048331,478.9372998659427
1,62,150.02695076872442,215.08999999999997,0.0,61.419591904033815,0.0,2.031034827232361,7.96,1.6569859654048331,478.9372998659427
1,63,150.0269501062188,215.08999999999997,0.0,61.41959190530675,0.0,2.031034469604492,7.96,1.6569859654048331,478.9372998659427
1,64,150.02122247327898,215.08999999999997,0.0,61.41962396936448,0.0,2.033563256263733,7.96,1.6569859654048331,478.9372998659427
1,65,150.02308210958574,215.08999999999997,0.0,61.419622966288635,0.0,2.0352530479431152,7.96,1.6569859654048331,478.9372998659427
1,66,150.08902115871047,215.08999999999997,0.0,61.41934409338227,0.0,2.0302315950393677,7.96,1.6569859654048331,478.9372998659427
1,67,150.07730644543503,215.08999999999997,0.0,61.41939010375849,0.0,2.0301804542541504,7.96,1.6569859654048331,478.9372998659427
1,68,150.07081183482742,215.08999999999997,0.0,61.41941561218093,0.0,2.030152201652527,7.96,1.6569859654048331,478.9372998659427
1,69,150.06497480352257,215.08999999999997,0.0,61.41943853653741,0.0,2.030126452445984,7.96,1.6569859654048331,478.9372998659427
1,70,150.06057359178396,215.08999999999997,0.0,61.41945280872826,0.0,2.0293028354644775,7.96,1.6569859654048331,478.9372998659427
1,71,150.05539643307065,215.08999999999997,0.0,61.419473142654105,0.0,2.0292803049087524,7.96,1.6569859654048331,478.9372998659427
1,72,150.0291279830489,215.08999999999997,0.0,61.419577325064694,0.0,2.0294355154037476,7.96,1.6569859654048331,478.9372998659427
1,73,150.04570679564807,215.08999999999997,0.0,61.41951119843519,0.0,2.029237747192383,7.96,1.6569859654048331,478.9372998659427
1,74,150.02129985053872,215.08999999999997,0.0,61.41961108085821,0.0,2.0302047729492188,7.96,1.6569859654048331,478.9372998659427
1,75,150.04106531520222,215.08999999999997,0.0,61.4195324412394,0.0,2.0300216674804688,7.96,1.6569859654048331,478.9372998659427
1,76,150.0404206462655,215.08999999999997,0.0,61.419534974387794,0.0,2.030019164085388,7.96,1.6569859654048331,478.9372998659427
1,77,150.012261761919,215.08999999999997,0.0,61.41965916103306,0.0,2.0335235595703125,7.96,1.6569859654048331,478.9372998659427
1,78,150.0060691519532,215.08999999999997,0.0,61.419682986630285,0.0,2.0333640575408936,7.96,1.6569859654048331,478.9372998659427
1,79,150.0878559302244,215.08999999999997,0.0,61.419345654005355,0.0,2.02942156791687,7.96,1.6569859654048331,478.9372998659427
1,80,150.07809142966602,215.08999999999997,0.0,61.4193840063812,0.0,2.029379367828369,7.96,1.6569859654048331,478.9372998659427
1,81,150.07094600071048,215.08999999999997,0.0,61.41941207086493,0.0,2.0293482542037964,7.96,1.6569859654048331,478.9372998659427
1,82,150.06589045424792,215.08999999999997,0.0,61.41942891566527,0.0,2.028522491455078,7.96,1.6569859654048331,478.9372998659427
1,83,150.06122087676857,215.08999999999997,0.0,61.41945026794223,0.0,2.0293060541152954,7.96,1.6569859654048331,478.9372998659427
1,84,150.0560430725369,215.08999999999997,0.0,61.41947060441395,0.0,2.0292835235595703,7.96,1.6569859654048331,478.9372998659427
1,85,150.02771766145563,215.08999999999997,0.0,61.419585876668165,0.0,2.030233383178711,7.96,1.6569859654048331,478.9372998659427
1,86,150.02270662178134,215.08999999999997,0.0,61.419602543257064,0.0,2.0294069051742554,7.96,1.6569859654048331,478.9372998659427
1,87,150.02026494880056,215.08999999999997,0.0,61.41960911798644,0.0,2.028591513633728,7.96,1.6569859654048331,478.9372998659427
1,88,150.03938768108222,215.08999999999997,0.0,61.41953300387839,0.0,2.0284059047698975,7.96,1.6569859654048331,478.9372998659427
1,89,150.03539669622515,215.08999999999997,0.0,61.41955169189425,0.0,2.0291926860809326,7.96,1.6569859654048331,478.9372998659427
