model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_1p00,0.3,moderate,100,0,3814.5496011138393,102.58485009385734,0.5352280817204815,425.8806846174229,9.13076923076923,15.007692307692308,0.008913916260919872
a3_1p00,0.3,wet,70,0,3714.110027532231,98.9442187133337,0.6129489792646146,303.53630859580176,31.93846153846154,14.930769230769231,0.010574325972078823
a3_1p00,0.3,wet,85,0,3729.9618177658767,99.65723261241257,0.6151936851621618,325.3513316216985,11.215384615384615,30.83076923076923,0.0067048074588362165
a3_1p00,0.3,wet,100,0,3665.6147457993648,97.52323403174947,0.6116769046615146,342.7806644776262,1.4,46.34615384615385,0.01084197933313469
a3_1p00,0.5,dry,70,0,3574.2657972876914,94.90184614893977,0.9702290994594911,338.7999999999999,53.9,7.076923076923077,0.03857256948706198
a3_1p00,0.5,dry,85,0,3985.342228205011,97.94126915824042,1.0826094385534446,411.4,33.761538461538464,9.646153846153846,0.01345737805961911
a3_1p00,0.5,dry,100,0,4155.943660981362,100.26105542604002,1.0819705119229104,481.77285880260206,13.761538461538462,8.3,0.006328439022703808
a3_1p00,0.5,moderate,70,0,3438.897042070476,95.2144491356593,0.8178157310028178,338.7999999999999,43.84615384615385,6.7,0.01777887284839708
a3_1p00,0.5,moderate,85,0,3690.9602999715053,99.08418853403452,0.7446642139530685,400.4430464149758,24.215384615384615,10.261538461538462,0.008552933200008439
a3_1p00,0.5,moderate,100,0,3812.1294657418734,102.51976528692039,0.7585352874100794,424.59747500227,10.876923076923077,15.023076923076923,0.008776838414728805
a3_1p00,0.5,wet,70,0,3706.6611377100776,98.74577963148872,0.9798702626060521,303.0277321270422,29.515384615384615,14.507692307692308,0.009534077008383145
a3_1p00,0.5,wet,85,0,3724.6510208163354,99.51533857895708,0.9958530135949656,323.87411449867267,12.676923076923076,30.353846153846153,0.0061616239904658514
a3_1p00,0.5,wet,100,0,3671.419882654281,97.67767899101233,0.974281728866546,341.1835944481731,3.0384615384615383,46.66923076923077,0.00999612331025009
a3_1p00,0.7,dry,70,0,3571.9535659259063,94.8404531140056,1.2988899968220626,338.8,53.51538461538462,7.030769230769231,0.040938393643557586
a3_1p00,0.7,dry,85,0,3985.806945031144,97.95268974727504,1.5406539806886606,411.3999999999999,33.776923076923076,9.761538461538462,0.013507105528645143
a3_1p00,0.7,dry,100,0,4157.794852573532,100.30571493973105,1.5113891391849037,480.6270385828199,13.792307692307693,7.053846153846154,0.006477519018849533
a3_1p00,0.7,moderate,70,0,3438.662839644954,95.20796465686873,1.0969332001966505,338.8000000000001,43.66923076923077,6.8076923076923075,0.01847966658657855
a3_1p00,0.7,moderate,85,0,3690.8365669312016,99.08086690852328,1.0229676606660656,399.2195232143392,24.8,9.8,0.008779129699135727
