step,frac_low_action,frac_low_rolling,collapsed
2000,0.08461538461538462,0.08461538461538462,0
4000,0.09230769230769231,0.08846153846153847,0
6000,0.15384615384615385,0.11025641025641027,0
8000,0.1,0.1076923076923077,0
10000,0.12307692307692308,0.11076923076923077,0
12000,0.1,0.10897435897435898,0
14000,0.11538461538461539,0.1098901098901099,0
16000,0.14615384615384616,0.11442307692307693,0
18000,0.13076923076923078,0.1201923076923077,0
20000,0.1076923076923077,0.12211538461538461,0
22000,0.13846153846153847,0.1201923076923077,0
24000,0.08461538461538462,0.11826923076923078,0
26000,0.08461538461538462,0.11346153846153847,0
28000,0.11538461538461539,0.11538461538461539,0
30000,0.14615384615384616,0.11923076923076924,0
32000,0.11538461538461539,0.11538461538461539,0
34000,0.08461538461538462,0.10961538461538461,0
36000,0.11538461538461539,0.11057692307692309,0
38000,0.1,0.10576923076923078,0
40000,0.14615384615384616,0.11346153846153847,0
42000,0.1076923076923077,0.11634615384615385,0
44000,0.1,0.11442307692307693,0
46000,0.06923076923076923,0.10480769230769231,0
48000,0.11538461538461539,0.10480769230769232,0
50000,0.13076923076923078,0.11057692307692307,0
52000,0.6923076923076923,0.1826923076923077,0
54000,0.015384615384615385,0.17211538461538461,0
56000,0.046153846153846156,0.1596153846153846,0
58000,0.023076923076923078,0.14903846153846154,0
60000,0.0,0.13653846153846153,0
62000,0.038461538461538464,0.1326923076923077,0
64000,0.007692307692307693,0.11923076923076922,0
66000,0.676923076923077,0.1875,0
68000,0.06153846153846154,0.10865384615384617,0
70000,0.023076923076923078,0.10961538461538461,0
72000,0.03076923076923077,0.1076923076923077,0
74000,0.0,0.10480769230769231,0
76000,0.0,0.10480769230769232,0
78000,0.007692307692307693,0.10096153846153846,0
80000,0.0,0.1,0
82000,0.1,0.027884615384615386,0
84000,0.7076923076923077,0.10865384615384616,0
86000,0.06923076923076923,0.11442307692307692,0
88000,0.43846153846153846,0.16538461538461538,0
90000,0.5153846153846153,0.22980769230769232,0
92000,0.12307692307692308,0.24519230769230768,0
94000,0.007692307692307693,0.24519230769230768,0
96000,0.06153846153846154,0.2528846153846154,0
98000,0.07692307692307693,0.25,0
100000,0.0,0.16153846153846152,0
102000,0.1076923076923077,0.16634615384615384,0
104000,0.0,0.11153846153846153,0
106000,0.4230769230769231,0.1,0
108000,0.06923076923076923,0.09326923076923078,0
110000,0.5615384615384615,0.1625,0
112000,0.0,0.1548076923076923,0
114000,0.0,0.14519230769230768,0
116000,0.0,0.1451923076923077,0
118000,0.4076923076923077,0.1826923076923077,0
120000,0.015384615384615385,0.18461538461538463,0
122000,0.0,0.13173076923076923,0
124000,0.08461538461538462,0.13365384615384615,0
126000,0.13076923076923078,0.0798076923076923,0
128000,0.023076923076923078,0.08269230769230769,0
130000,0.1,0.09519230769230769,0
132000,0.0,0.09519230769230769,0
134000,0.2692307692307692,0.07788461538461539,0
136000,0.0,0.07596153846153847,0
138000,0.14615384615384616,0.09423076923076923,0
140000,0.0,0.08365384615384615,0
142000,0.3076923076923077,0.10576923076923078,0
144000,0.0,0.1028846153846154,0
146000,0.03076923076923077,0.09423076923076923,0
148000,0.015384615384615385,0.09615384615384615,0
150000,0.27692307692307694,0.09711538461538463,0
152000,0.0,0.09711538461538463,0
154000,0.6384615384615384,0.15865384615384615,0
156000,0.33076923076923076,0.2,0
158000,0.015384615384615385,0.16346153846153846,0
160000,0.0,0.16346153846153844,0
162000,0.046153846153846156,0.16538461538461538,0
164000,0.0,0.16346153846153846,0
166000,0.16923076923076924,0.15,0
168000,0.0,0.14999999999999997,0
170000,0.0,0.07019230769230769,0
172000,0.46923076923076923,0.0875,0
174000,0.05384615384615385,0.09230769230769231,0
176000,0.08461538461538462,0.1028846153846154,0
178000,0.046153846153846156,0.10288461538461538,0
180000,0.007692307692307693,0.10384615384615384,0
182000,0.06923076923076923,0.09134615384615385,0
184000,0.0,0.09134615384615385,0
186000,0.015384615384615385,0.09326923076923077,0
188000,0.0,0.03461538461538462,0
190000,0.8076923076923077,0.12884615384615383,0
192000,0.0,0.11826923076923077,0
194000,0.8769230769230769,0.2221153846153846,0
196000,0.7846153846153846,0.31923076923076926,0
198000,0.046153846153846156,0.31634615384615383,0
200000,0.33076923076923076,0.35769230769230764,0
202000,0.023076923076923078,0.3586538461538461,0
204000,0.8461538461538461,0.46442307692307694,0
206000,0.33076923076923076,0.4048076923076923,0
208000,0.5538461538461539,0.4740384615384615,0
210000,0.0,0.3644230769230769,0
212000,0.16153846153846155,0.2865384615384615,0
214000,0.0,0.28076923076923077,0
216000,0.015384615384615385,0.24134615384615385,0
218000,0.015384615384615385,0.2403846153846154,0
220000,0.0,0.13461538461538464,0
222000,0.0,0.09326923076923077,0
224000,0.007692307692307693,0.025,0
226000,0.07692307692307693,0.03461538461538462,0
228000,0.11538461538461539,0.028846153846153848,0
230000,0.0,0.028846153846153848,0
232000,0.0,0.026923076923076925,0
234000,0.0,0.025,0
236000,0.0,0.025,0
238000,0.0,0.025,0
240000,0.0,0.02403846153846154,0
242000,0.5307692307692308,0.08076923076923077,0
244000,0.0,0.06634615384615385,0
246000,0.13846153846153847,0.08365384615384616,0
248000,0.0,0.08365384615384616,0
250000,0.0,0.08365384615384616,0
