pool,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
A,0.2,moderate,85,2,3778.8995315533894,101.44492576593181,0.5980887999782857,411.3999999999999,14.461538461538462,10.876923076923077,0.008502926333341824
A,0.2,moderate,100,0,3810.197455270909,102.4678076444019,0.4522527694968435,404.92677574843253,16.73076923076923,4.846153846153846,0.01594924524663795
A,0.2,moderate,100,1,3810.39647566185,102.47315990852357,0.47332524674273146,416.7501023508396,23.0,9.853846153846154,0.005645669930702081
A,0.2,moderate,100,2,3809.7821099096473,102.4566377433447,0.6015066781263426,417.78305043660646,14.053846153846154,8.169230769230769,0.009057285756581008
A,0.2,wet,70,0,3689.6849821755013,98.29353335077184,0.4396386742322778,281.9009876520874,43.238461538461536,13.2,0.0073822294059745315
A,0.2,wet,70,1,3722.3055800534567,99.16254895533665,0.5102161275777979,297.97621082916254,28.5,12.346153846153847,0.0032691170974351535
A,0.2,wet,70,2,3704.517749541591,98.68867958163608,0.5491256620907102,300.7401375890113,36.93846153846154,16.4,0.009338112286269865
A,0.2,wet,85,0,3728.509005651777,99.6184163344262,0.4354990767875402,302.09880198934843,26.20769230769231,17.253846153846155,0.007573982018527634
A,0.2,wet,85,1,3741.852004075052,99.97491496968884,0.48831181861982376,300.4265299324686,29.976923076923075,13.6,0.004166407485572734
A,0.2,wet,85,2,3696.956047134907,98.7753834348538,0.532314574218562,290.8755476222426,30.23846153846154,18.83076923076923,0.009813288603308535
A,0.2,wet,100,0,3732.5049261766203,99.3028391369593,0.4351443064246442,316.7420395316506,16.923076923076923,21.16923076923077,0.008943786784316643
A,0.2,wet,100,1,3746.6808555993834,99.67998801336482,0.4790817980946138,301.7564897104886,27.446153846153845,17.976923076923075,0.004838938628871613
A,0.2,wet,100,2,3695.4122435711097,98.3159928321893,0.5281053176505174,288.4904452220015,24.523076923076925,20.092307692307692,0.009505474200203385
A,0.3,dry,70,0,3714.6164338072936,98.62835538728363,0.7331781775803505,338.79999999999995,60.315384615384616,7.4,0.019618909039433276
A,0.3,dry,70,1,3705.405647426439,98.3837958940613,0.6786233239172138,338.79999999999984,65.28461538461538,0.6538461538461539,0.035044399404147594
A,0.3,dry,70,2,3768.4185928283605,100.05687931568667,0.8529120823095738,338.79999999999995,48.88461538461539,4.5,0.007139170967925417
A,0.3,dry,85,0,4038.101671907486,99.23785213165058,0.7234025424057428,411.3999999999999,41.41538461538462,6.553846153846154,0.018830888655648102
A,0.3,dry,85,1,4039.0610063555077,99.26142813290878,0.7105987716662912,411.3999999999998,46.00769230769231,1.2153846153846153,0.009485771644843773
A,0.3,dry,85,2,4097.20456128909,100.69032764454036,1.0183570726789855,411.40000000000015,25.553846153846155,3.3846153846153846,0.005046753751580136
A,0.3,dry,100,0,4198.529750800904,101.28843372085724,0.649788245294794,480.53536705172434,19.361538461538462,7.0,0.008503838070486564
A,0.3,dry,100,1,4151.202181255672,100.14666846597557,0.613263228460154,459.940353705234,32.3,1.853846153846154,0.0072790929056550805
A,0.3,dry,100,2,4162.911811035444,100.42916022624424,1.0326662300652139,483.9999999999999,21.638461538461538,4.915384615384616,0.00865042630455203
A,0.3,moderate,70,0,3517.45068277592,97.38940277220847,0.7439604743555157,338.7999999999999,56.86923076923077,1.7538461538461538,0.027645560023473556
A,0.3,moderate,70,1,3598.2104975039165,99.62543984384887,0.662669239685906,338.79999999999995,53.9,0.43846153846153846,0.026643140441906427
